SERIES_WINNER,SERIES_LOSER,WINNER_GAMES_WON,LOSER_GAMES_WON,WINNER_HOME_GAMES,LOSER_HOME_GAMES,WINNER_SEED,LOSER_SEED,WINNER_CONF,LOSER_CONF,WINNER_WINS,LOSER_WINS,ROUND,HIGHER_SEED,LOWER_SEED,PointsPG_DIFF,OppPointsPG_DIFF,DiffPointsPG_DIFF,E_OFF_RATING_DIFF,OFF_RATING_DIFF,E_DEF_RATING_DIFF,DEF_RATING_DIFF,E_NET_RATING_DIFF,NET_RATING_DIFF,AST_PCT_DIFF,AST_TO_DIFF,AST_RATIO_DIFF,OREB_PCT_DIFF,DREB_PCT_DIFF,REB_PCT_DIFF,TM_TOV_PCT_DIFF,EFG_PCT_DIFF,TS_PCT_DIFF,E_PACE_DIFF,PACE_DIFF,PIE_DIFF,SERIES_WINNER_H2H_WINS,SERIES_LOSER_H2H_WINS,H2H_WIN_RATIO,SEASON,LABEL
New York Knicks,Charlotte Hornets,3,0,2,1,3,6,East,East,57,54,First Round,New York Knicks,Charlotte Hornets,-4.0,-5.0,1.0,-5.799999999999997,-6.199999999999989,-8.0,-7.599999999999994,2.1999999999999997,1.2999999999999998,-0.04800000000000004,-0.43999999999999995,-2.0,0.007000000000000006,0.038999999999999924,0.02400000000000002,0.03,-0.017000000000000015,-0.016000000000000014,1.9000000000000057,1.7999999999999972,0.009000000000000008,1,3,0.24999993750001562,1996-97,1
Seattle SuperSonics,Phoenix Suns,3,2,3,2,2,7,West,West,57,40,First Round,Seattle SuperSonics,Phoenix Suns,-2.0,-9.0,7.0,1.5,1.5999999999999943,-6.0,-6.099999999999994,7.499999999999999,7.6,-0.014000000000000012,-0.17999999999999994,-0.7999999999999972,0.04400000000000004,-0.006000000000000005,0.018000000000000016,0.01200000000000001,0.0020000000000000018,0.0050000000000000044,-2.8999999999999915,-2.779999999999987,0.05300000000000005,2,2,0.49999987500003124,1996-97,1
Utah Jazz,Houston Rockets,4,2,3,3,1,3,West,West,64,57,Conf Finals,Utah Jazz,Houston Rockets,2.0,-2.0,4.0,4.700000000000003,4.900000000000006,0.19999999999998863,-0.20000000000000284,4.6,5.1000000000000005,0.038999999999999924,0.28,1.6999999999999993,0.010000000000000009,-0.004999999999999893,0.0040000000000000036,-0.010999999999999982,0.01100000000000001,0.020999999999999908,-1.6999999999999886,-1.6300000000000097,0.05399999999999994,2,2,0.49999987500003124,1996-97,1
Utah Jazz,Los Angeles Clippers,3,0,2,1,1,8,West,West,64,36,First Round,Utah Jazz,Los Angeles Clippers,6.0,-6.0,11.0,8.700000000000003,8.900000000000006,-3.3000000000000114,-3.6000000000000085,12.1,12.600000000000001,0.1459999999999999,0.48,4.799999999999999,-0.01100000000000001,0.03300000000000003,0.026000000000000023,-0.0030000000000000027,0.049000000000000044,0.05699999999999994,-1.5999999999999943,-1.5500000000000114,0.11499999999999999,3,1,0.7499998125000469,1996-97,1
Utah Jazz,Los Angeles Lakers,4,1,3,2,1,4,West,West,64,56,Conf Semis,Utah Jazz,Los Angeles Lakers,3.0,-2.0,5.0,5.299999999999997,6.0,0.7999999999999972,0.29999999999999716,4.7,5.6000000000000005,0.09099999999999997,0.24,3.3999999999999986,-0.015000000000000013,0.029000000000000026,0.017000000000000015,0.008000000000000007,0.03500000000000003,0.04599999999999993,-1.3999999999999915,-1.5100000000000051,0.05999999999999994,3,1,0.7499998125000469,1996-97,1
Charlotte Hornets,Atlanta Hawks,3,1,2,2,4,5,East,East,51,50,First Round,Charlotte Hornets,Atlanta Hawks,1.0,3.0,-2.0,-0.3999999999999915,-1.0,1.9000000000000057,0.7999999999999972,-2.3,-1.7999999999999998,0.11099999999999999,0.27,3.0,-0.02999999999999997,0.02199999999999991,-0.008000000000000007,0.0010000000000000009,0.014000000000000012,0.009000000000000008,1.2999999999999972,2.030000000000001,-0.006000000000000005,0,4,0.0,1997-98,1
Chicago Bulls,Charlotte Hornets,4,1,3,2,1,4,East,East,62,51,Conf Semis,Chicago Bulls,Charlotte Hornets,0.0,-5.0,5.0,-0.6000000000000085,0.7000000000000028,-6.0,-4.8999999999999915,5.3,5.6,-0.017000000000000015,0.09999999999999987,-0.3000000000000007,0.05499999999999999,-0.014999999999999902,0.017000000000000015,-0.008000000000000007,-0.02200000000000002,-0.026000000000000023,0.20000000000000284,-0.8299999999999983,0.03400000000000003,3,1,0.7499998125000469,1997-98,1
Chicago Bulls,Indiana Pacers,4,3,4,3,1,3,East,East,62,58,Conf Finals,Chicago Bulls,Indiana Pacers,1.0,0.0,1.0,-1.5,-0.09999999999999432,-1.7000000000000028,-1.0999999999999943,0.09999999999999964,1.0,-0.010000000000000009,0.039999999999999813,-0.3000000000000007,0.07600000000000001,0.019000000000000017,0.03700000000000003,0.0,-0.029000000000000026,-0.03400000000000003,1.5,0.6099999999999994,0.007000000000000006,2,2,0.49999987500003124,1997-98,1
Chicago Bulls,New Jersey Nets,3,0,2,1,1,8,East,East,62,43,First Round,Chicago Bulls,New Jersey Nets,-3.0,-8.0,5.0,-0.7000000000000028,0.4000000000000057,-6.599999999999994,-5.8999999999999915,5.9,6.3,0.08499999999999996,0.22999999999999998,2.6999999999999993,-0.0020000000000000018,0.026000000000000023,0.019000000000000017,0.0050000000000000044,0.009999999999999953,0.0030000000000000027,-2.0,-2.8599999999999994,0.06300000000000006,4,0,0.9999997500000625,1997-98,1
Chicago Bulls,Utah Jazz,4,2,3,3,1,1,East,West,62,62,NBA Finals,Chicago Bulls,Chicago Bulls,-4.0,-4.0,0.0,-5.200000000000003,-4.700000000000003,-5.599999999999994,-5.3999999999999915,0.2999999999999998,0.5999999999999996,-0.05499999999999994,0.020000000000000018,-1.3999999999999986,0.029000000000000026,-0.008000000000000007,-0.0020000000000000018,-0.01100000000000001,-0.03700000000000003,-0.052999999999999936,0.09999999999999432,-0.25,-0.010999999999999899,0,2,0.0,1997-98,1
Indiana Pacers,Cleveland Cavaliers,3,1,2,2,3,6,East,East,58,47,First Round,Indiana Pacers,Cleveland Cavaliers,3.0,0.0,3.0,6.299999999999997,6.0,2.4000000000000057,2.0,3.9000000000000004,4.0,-0.025000000000000022,0.29000000000000004,0.5,-0.025000000000000022,-0.02100000000000002,-0.018000000000000016,-0.03,0.02400000000000002,0.02100000000000002,-2.0999999999999943,-1.740000000000009,0.025000000000000022,2,2,0.49999987500003124,1997-98,1
Indiana Pacers,New York Knicks,4,1,3,2,3,7,East,East,58,43,Conf Semis,Indiana Pacers,New York Knicks,4.0,1.0,3.0,5.199999999999989,4.799999999999997,1.3000000000000114,0.7000000000000028,3.9000000000000004,4.1,0.02300000000000002,0.19000000000000017,1.0,-0.014000000000000012,-0.04599999999999993,-0.02200000000000002,-0.01100000000000001,0.026000000000000023,0.029000000000000026,-0.29999999999999716,0.1599999999999966,0.03600000000000003,2,1,0.6666664444445185,1997-98,1
Los Angeles Lakers,Portland Trail Blazers,3,1,2,2,3,6,West,West,61,46,First Round,Los Angeles Lakers,Portland Trail Blazers,12.0,5.0,7.0,8.400000000000006,8.0,1.2000000000000028,1.5,7.2,6.5,0.027000000000000024,0.32000000000000006,1.5,-0.01599999999999996,-0.029000000000000026,-0.02200000000000002,-0.022999999999999993,0.04300000000000004,0.03500000000000003,3.299999999999997,3.3900000000000006,0.04600000000000004,2,2,0.49999987500003124,1997-98,1
Los Angeles Lakers,Seattle SuperSonics,4,1,2,3,3,2,West,West,61,61,Conf Semis,Seattle SuperSonics,Los Angeles Lakers,5.0,5.0,1.0,0.7000000000000028,0.30000000000001137,0.29999999999999716,0.0,0.40000000000000036,0.1999999999999993,-0.01200000000000001,-0.1299999999999999,-0.5999999999999979,0.018000000000000016,0.02100000000000002,0.02200000000000002,0.007000000000000006,-0.0020000000000000018,0.0010000000000000009,3.5999999999999943,3.8900000000000006,0.014000000000000012,1,3,0.24999993750001562,1997-98,0
New York Knicks,Miami Heat,3,2,2,3,7,2,East,East,43,55,First Round,Miami Heat,New York Knicks,-3.0,-1.0,-2.0,-4.199999999999989,-4.200000000000003,-1.6000000000000085,-1.7000000000000028,-2.6000000000000005,-2.5,0.007000000000000006,0.0,0.3000000000000007,-0.020000000000000018,0.03399999999999992,0.0040000000000000036,0.0030000000000000027,-0.018000000000000016,-0.017000000000000015,0.20000000000000284,0.18000000000000682,-0.018000000000000016,2,2,0.49999987500003124,1997-98,0
San Antonio Spurs,Phoenix Suns,3,1,2,2,5,4,West,West,56,56,First Round,Phoenix Suns,San Antonio Spurs,-7.0,-5.0,-1.0,-3.0,-3.8999999999999915,-2.5999999999999943,-2.5999999999999943,-0.40000000000000036,-1.1999999999999993,-0.04200000000000004,-0.32000000000000006,-1.6000000000000014,0.0050000000000000044,0.03199999999999992,0.027000000000000024,0.016999999999999987,-0.007000000000000006,-0.009000000000000008,-3.1999999999999886,-2.819999999999993,0.0040000000000000036,1,3,0.24999993750001562,1997-98,0
Seattle SuperSonics,Minnesota Timberwolves,3,2,3,2,2,7,West,West,61,45,First Round,Seattle SuperSonics,Minnesota Timberwolves,0.0,-7.0,6.0,3.700000000000003,3.6999999999999886,-3.1999999999999886,-3.200000000000003,6.8999999999999995,7.1000000000000005,-0.0040000000000000036,-0.09000000000000008,0.09999999999999787,-0.01200000000000001,-0.02200000000000002,-0.016000000000000014,0.007000000000000006,0.038000000000000034,0.029000000000000026,-3.0,-2.930000000000007,0.029000000000000026,3,1,0.7499998125000469,1997-98,1
Utah Jazz,Houston Rockets,3,2,3,2,1,8,West,West,62,41,First Round,Utah Jazz,Houston Rockets,2.0,-6.0,8.0,4.8999999999999915,5.0,-3.299999999999997,-3.0,8.2,8.1,0.08099999999999996,0.25,2.5,0.02799999999999997,0.01200000000000001,0.030000000000000027,-0.0010000000000000009,0.014000000000000012,0.02499999999999991,-1.7999999999999972,-1.9699999999999989,0.08099999999999996,4,0,0.9999997500000625,1997-98,1
Utah Jazz,Los Angeles Lakers,4,0,2,2,1,3,West,West,62,61,Conf Finals,Utah Jazz,Los Angeles Lakers,-5.0,-4.0,-1.0,0.09999999999999432,0.5,1.5999999999999943,1.5,-1.5,-0.8999999999999995,0.052999999999999936,0.039999999999999813,1.2999999999999972,0.012999999999999956,0.028000000000000025,0.026000000000000023,0.009000000000000008,-0.009000000000000008,0.009999999999999898,-4.199999999999989,-4.299999999999997,0.0129999999999999,1,3,0.24999993750001562,1997-98,1
Utah Jazz,San Antonio Spurs,4,1,3,2,1,5,West,West,62,56,Conf Semis,Utah Jazz,San Antonio Spurs,8.0,5.0,3.0,7.799999999999997,8.5,6.099999999999994,5.799999999999997,1.7000000000000002,2.8,0.05699999999999994,0.24,1.6999999999999993,0.025999999999999968,-0.0119999999999999,0.0050000000000000044,-0.00899999999999998,0.017000000000000015,0.03799999999999992,1.0,0.8999999999999915,0.019999999999999907,3,1,0.7499998125000469,1997-98,1
Atlanta Hawks,Detroit Pistons,3,2,3,2,4,5,East,East,31,29,First Round,Atlanta Hawks,Detroit Pistons,-4.0,-4.0,-1.0,-4.299999999999997,-4.0,-4.0,-3.1000000000000085,-0.2999999999999998,-0.8999999999999999,-0.10099999999999998,-0.22999999999999998,-3.3999999999999986,0.021999999999999964,0.0040000000000000036,0.013000000000000012,-0.00899999999999998,-0.043999999999999984,-0.03600000000000003,-0.29999999999999716,-0.8300000000000125,0.010000000000000009,1,2,0.33333322222225925,1998-99,1
Indiana Pacers,Milwaukee Bucks,3,0,2,1,2,7,East,East,33,28,First Round,Indiana Pacers,Milwaukee Bucks,3.0,1.0,2.0,3.1999999999999886,3.6999999999999886,1.5,1.0,1.6999999999999997,2.5,-0.007000000000000006,0.1200000000000001,-0.40000000000000213,-0.0020000000000000018,0.02300000000000002,0.01100000000000001,-0.015000000000000013,-0.0030000000000000027,0.007000000000000006,-0.5,-0.480000000000004,0.014000000000000012,3,0,0.9999996666667778,1998-99,1
Indiana Pacers,Philadelphia 76ers,4,0,2,2,2,6,East,East,33,28,Conf Semis,Indiana Pacers,Philadelphia 76ers,5.0,3.0,2.0,8.799999999999997,8.799999999999997,6.400000000000006,6.700000000000003,2.3999999999999995,1.9,0.017000000000000015,0.41000000000000014,1.6999999999999993,-0.045999999999999985,-0.008000000000000007,-0.020000000000000018,-0.033,0.046999999999999986,0.04300000000000004,-2.3000000000000114,-2.4000000000000057,0.008000000000000007,1,2,0.33333322222225925,1998-99,1
Los Angeles Lakers,Houston Rockets,3,1,2,2,4,5,West,West,31,31,First Round,Los Angeles Lakers,Houston Rockets,5.0,4.0,1.0,2.0999999999999943,2.5999999999999943,1.1000000000000085,1.7999999999999972,0.8999999999999999,0.7999999999999998,-0.008000000000000007,0.1499999999999999,0.0,0.01100000000000001,-0.007000000000000006,-0.006000000000000005,-0.015999999999999986,-0.008000000000000007,-0.007000000000000006,3.0,2.5,0.0040000000000000036,2,1,0.6666664444445185,1998-99,1
New York Knicks,Atlanta Hawks,4,0,2,2,8,4,East,East,27,31,Conf Semis,Atlanta Hawks,New York Knicks,0.0,2.0,-2.0,-0.7000000000000028,-1.2000000000000028,0.3999999999999915,0.6000000000000085,-1.1,-1.9000000000000001,0.09099999999999997,0.1499999999999999,2.9000000000000004,-0.04999999999999999,-0.029999999999999916,-0.03300000000000003,0.010999999999999982,0.027000000000000024,0.017000000000000015,1.0999999999999943,1.1200000000000045,-0.010000000000000009,1,2,0.33333322222225925,1998-99,0
New York Knicks,Indiana Pacers,4,2,3,3,8,2,East,East,27,33,Conf Finals,Indiana Pacers,New York Knicks,-9.0,-6.0,-3.0,-9.399999999999991,-9.399999999999991,-6.700000000000003,-6.299999999999997,-2.6999999999999997,-3.0999999999999996,0.017000000000000015,-0.3500000000000001,-0.4999999999999982,-0.007000000000000006,0.0,-0.0010000000000000009,0.035,-0.022999999999999965,-0.028000000000000025,0.4000000000000057,0.060000000000002274,-0.01100000000000001,1,2,0.33333322222225925,1998-99,0
New York Knicks,Miami Heat,3,2,2,3,8,1,East,East,27,33,First Round,Miami Heat,New York Knicks,-3.0,1.0,-4.0,-5.799999999999997,-5.700000000000003,-1.7000000000000028,-1.1999999999999886,-4.1,-4.6,-0.03300000000000003,-0.17000000000000015,-1.200000000000001,0.0040000000000000036,-0.01200000000000001,-0.009000000000000008,0.009000000000000008,-0.030999999999999972,-0.031000000000000028,2.299999999999997,1.8700000000000045,-0.04500000000000004,2,2,0.49999987500003124,1998-99,0
Philadelphia 76ers,Orlando Magic,3,1,2,2,6,3,East,East,28,33,First Round,Orlando Magic,Philadelphia 76ers,0.0,1.0,-1.0,0.09999999999999432,-1.1000000000000085,-0.7000000000000028,-0.7999999999999972,0.8000000000000003,-0.20000000000000018,-0.06800000000000006,-0.16000000000000014,-1.9000000000000021,-0.0040000000000000036,-0.006000000000000005,-0.0030000000000000027,-0.0020000000000000018,-0.017000000000000015,-0.0040000000000000036,0.0,0.6299999999999955,-0.0010000000000000009,2,1,0.6666664444445185,1998-99,0
Portland Trail Blazers,Phoenix Suns,3,0,2,1,2,7,West,West,35,27,First Round,Portland Trail Blazers,Phoenix Suns,-1.0,-4.0,4.0,-2.0,-1.1000000000000085,-5.0,-5.3999999999999915,3.0999999999999996,4.3999999999999995,-0.08099999999999996,-0.44000000000000017,-2.5,0.03899999999999998,0.016000000000000014,0.030000000000000027,0.019000000000000017,-0.008000000000000007,-0.0050000000000000044,-0.5,-0.730000000000004,0.027000000000000024,3,0,0.9999996666667778,1998-99,1
Portland Trail Blazers,Utah Jazz,4,2,3,3,2,3,West,West,35,37,Conf Semis,Portland Trail Blazers,Utah Jazz,2.0,2.0,-1.0,-1.2999999999999972,-1.4000000000000057,-0.5999999999999943,-0.5,-0.6000000000000005,-0.8000000000000007,-0.10099999999999998,-0.09000000000000008,-2.3999999999999986,0.01599999999999996,0.010000000000000009,0.0030000000000000027,-0.014999999999999986,-0.01200000000000001,-0.02400000000000002,2.5,2.4399999999999977,-0.03499999999999992,1,2,0.33333322222225925,1998-99,1
San Antonio Spurs,Los Angeles Lakers,4,0,2,2,1,4,West,West,37,31,Conf Semis,San Antonio Spurs,Los Angeles Lakers,-6.0,-11.0,5.0,-3.299999999999997,-3.3999999999999915,-9.100000000000009,-9.200000000000003,5.8999999999999995,5.8,0.038000000000000034,0.0,0.5,0.006000000000000005,0.0030000000000000027,0.01200000000000001,0.006000000000000005,-0.019000000000000017,-0.015000000000000013,-3.0999999999999943,-3.0700000000000074,0.05499999999999994,1,2,0.33333322222225925,1998-99,1
San Antonio Spurs,Minnesota Timberwolves,3,1,2,2,1,8,West,West,37,25,First Round,San Antonio Spurs,Minnesota Timberwolves,0.0,-8.0,8.0,2.799999999999997,2.799999999999997,-6.1000000000000085,-5.800000000000011,8.799999999999999,8.6,-0.030000000000000027,-0.44999999999999996,-0.7000000000000028,-0.01899999999999996,0.0010000000000000009,0.01100000000000001,0.03,0.03999999999999998,0.04200000000000004,-2.8999999999999915,-2.980000000000004,0.08899999999999997,2,2,0.49999987500003124,1998-99,1
San Antonio Spurs,New York Knicks,4,1,2,3,1,8,West,East,37,27,First Round,San Antonio Spurs,New York Knicks,7.0,0.0,7.0,5.099999999999994,5.5,-2.200000000000003,-2.3000000000000114,7.299999999999999,7.8999999999999995,0.03500000000000003,0.25,1.4999999999999982,0.026000000000000023,0.0030000000000000027,0.018000000000000016,-0.012999999999999984,0.01599999999999996,0.014000000000000012,1.7000000000000028,1.6599999999999966,0.06699999999999995,0,0,0.0,1998-99,1
San Antonio Spurs,Portland Trail Blazers,4,0,2,2,1,2,West,West,37,35,Conf Finals,San Antonio Spurs,Portland Trail Blazers,-2.0,-4.0,2.0,-0.10000000000000853,-0.09999999999999432,-2.8000000000000114,-2.6000000000000085,2.5999999999999996,2.5,0.019000000000000017,0.06000000000000005,0.7999999999999972,-0.01599999999999996,-0.013000000000000012,-0.007000000000000006,0.0010000000000000009,0.006000000000000005,0.0020000000000000018,-0.8999999999999915,-0.9300000000000068,0.025999999999999912,3,1,0.7499998125000469,1998-99,1
Utah Jazz,Sacramento Kings,3,2,3,2,3,6,West,West,37,27,First Round,Utah Jazz,Sacramento Kings,-7.0,-14.0,7.0,2.799999999999997,3.0,-4.5,-4.8999999999999915,7.3,7.800000000000001,0.126,0.1399999999999999,2.6000000000000014,0.0010000000000000009,0.02300000000000002,0.02300000000000002,0.011999999999999983,0.006000000000000005,0.031000000000000028,-9.200000000000003,-8.989999999999995,0.09699999999999998,2,1,0.6666664444445185,1998-99,1
Indiana Pacers,Milwaukee Bucks,3,2,3,2,1,8,East,East,56,42,First Round,Indiana Pacers,Milwaukee Bucks,0.0,-4.0,5.0,1.0,0.29999999999999716,-4.1000000000000085,-4.5,5.2,4.8,0.026000000000000023,0.09000000000000008,0.3999999999999986,-0.05099999999999999,0.02399999999999991,-0.0050000000000000044,-0.009000000000000008,0.009000000000000008,0.013000000000000012,0.09999999999999432,0.4300000000000068,0.03600000000000003,2,2,0.49999987500003124,1999-00,1
Indiana Pacers,New York Knicks,4,2,3,3,1,3,East,East,56,50,Conf Finals,Indiana Pacers,New York Knicks,9.0,6.0,4.0,6.1000000000000085,5.8999999999999915,2.700000000000003,2.200000000000003,3.5,3.5999999999999996,0.06099999999999994,0.28,1.6999999999999993,-0.0010000000000000009,-0.008000000000000007,-0.0040000000000000036,-0.01100000000000001,0.02100000000000002,0.025000000000000022,3.8999999999999915,4.159999999999997,0.027000000000000024,2,2,0.49999987500003124,1999-00,1
Indiana Pacers,Philadelphia 76ers,4,2,3,3,1,5,East,East,56,49,Conf Semis,Indiana Pacers,Philadelphia 76ers,6.0,4.0,4.0,7.400000000000006,6.8999999999999915,3.299999999999997,3.4000000000000057,4.3,3.5999999999999996,0.0020000000000000018,0.18000000000000016,0.8999999999999986,-0.059,0.010999999999999899,-0.01200000000000001,-0.016000000000000014,0.045999999999999985,0.051000000000000045,0.29999999999999716,0.45000000000000284,0.026000000000000023,2,2,0.49999987500003124,1999-00,1
Los Angeles Lakers,Indiana Pacers,4,2,3,3,1,1,West,East,67,56,NBA Finals,Los Angeles Lakers,Indiana Pacers,0.0,-5.0,4.0,-1.3000000000000114,-1.3999999999999915,-5.200000000000003,-5.299999999999997,3.8,3.9000000000000004,0.0030000000000000027,0.07999999999999985,-0.10000000000000142,0.04799999999999999,0.014000000000000012,0.026000000000000023,-0.0030000000000000027,-0.019000000000000017,-0.027000000000000024,0.20000000000000284,0.3400000000000034,0.038999999999999924,1,1,0.499999750000125,1999-00,1
Los Angeles Lakers,Phoenix Suns,4,1,3,2,1,5,West,West,67,53,Conf Semis,Los Angeles Lakers,Phoenix Suns,2.0,-2.0,4.0,2.799999999999997,2.700000000000003,-0.6000000000000085,-0.8999999999999915,3.4000000000000004,3.5999999999999996,-0.06600000000000006,0.1499999999999999,-1.4000000000000021,0.008000000000000007,0.028999999999999915,0.018000000000000016,-0.026999999999999996,-0.007000000000000006,-0.007000000000000006,-0.9000000000000057,-0.6299999999999955,0.030999999999999917,4,0,0.9999997500000625,1999-00,1
Los Angeles Lakers,Portland Trail Blazers,4,3,4,3,1,3,West,West,67,59,Conf Finals,Los Angeles Lakers,Portland Trail Blazers,3.0,1.0,2.0,-0.5,-1.0999999999999943,-2.1000000000000085,-3.0999999999999943,1.5999999999999996,2.0999999999999996,-0.025000000000000022,0.1299999999999999,-0.8000000000000007,-0.01100000000000001,0.01200000000000001,-0.0050000000000000044,-0.020000000000000018,-0.017000000000000015,-0.02100000000000002,3.3999999999999915,4.010000000000005,0.013999999999999901,2,2,0.49999987500003124,1999-00,1
